year,team_abb,player,college,round,pick,official_key
2015,MIN,Cedi Osman,No US College,2,31,"Cedi Osman, 2015"
2015,HOU,Montrezl Harrell,Louisville,2,32,"Montrezl Harrell, 2015"
2015,BOS,Jordan Mickey,LSU,2,33,"Jordan Mickey, 2015"
2015,LAL,Anthony Brown,Stanford,2,34,"Anthony Brown, 2015"
2015,PHI,Willy Hernangómez,No US College,2,35,"Willy Hernangómez, 2015"
2015,MIN,Rakeem Christmas,Syracuse,2,36,"Rakeem Christmas, 2015"
2015,PHI,Richaun Holmes,Bowling Green,2,37,"Richaun Holmes, 2015"
2015,DET,Darrun Hilliard,Villanova,2,38,"Darrun Hilliard, 2015"
2015,CHO,Juan Pablo Vaulet,No US College,2,39,"Juan Pablo Vaulet, 2015"
2015,MIA,Josh Richardson,Tennessee,2,40,"Josh Richardson, 2015"
2015,BRK,Pat Connaughton,Notre Dame,2,41,"Pat Connaughton, 2015"
2015,UTA,Olivier Hanlan,Boston College,2,42,"Olivier Hanlan, 2015"
2015,IND,Joe Young,Oregon,2,43,"Joe Young, 2015"
2015,PHO,Andrew Harrison,Kentucky,2,44,"Andrew Harrison, 2015"
2015,BOS,Marcus Thornton,William & Mary,2,45,"Marcus Thornton, 2015"
2015,MIL,Norman Powell,UCLA,2,46,"Norman Powell, 2015"
2015,PHI,Artūras Gudaitis,No US College,2,47,"Artūras Gudaitis, 2015"
2015,OKC,Dakari Johnson,Kentucky,2,48,"Dakari Johnson, 2015"
2015,WAS,Aaron White,Iowa,2,49,"Aaron White, 2015"
2015,ATL,Marcus Eriksson,No US College,2,50,"Marcus Eriksson, 2015"
2015,ORL,Tyler Harvey,Eastern Washington,2,51,"Tyler Harvey, 2015"
2015,DAL,Satnam Singh,No US College,2,52,"Satnam Singh, 2015"
2015,CLE,Sir'Dominic Pointer,St. John's,2,53,"Sir'Dominic Pointer, 2015"
2015,UTA,Dani Díez,No US College,2,54,"Dani Díez, 2015"
2015,SAS,Cady Lalanne,UMass,2,55,"Cady Lalanne, 2015"
2015,NOP,Branden Dawson,Michigan State,2,56,"Branden Dawson, 2015"
2015,DEN,Nikola Radičević,No US College,2,57,"Nikola Radičević, 2015"
2015,PHI,J.P. Tokoto,UNC,2,58,"J.P. Tokoto, 2015"
2015,ATL,Dimitrios Agravanis,No US College,2,59,"Dimitrios Agravanis, 2015"
2015,PHI,Luka Mitrović,No US College,2,60,"Luka Mitrović, 2015"
2016,PHI,Ben Simmons,LSU,1,1,"Ben Simmons, 2016"
2016,LAL,Brandon Ingram,Duke,1,2,"Brandon Ingram, 2016"
2016,BOS,Jaylen Brown,California,1,3,"Jaylen Brown, 2016"
2016,PHO,Dragan Bender,No US College,1,4,"Dragan Bender, 2016"
2016,MIN,Kris Dunn,Providence,1,5,"Kris Dunn, 2016"
2016,NOP,Buddy Hield,Oklahoma,1,6,"Buddy Hield, 2016"
2016,DEN,Jamal Murray,Kentucky,1,7,"Jamal Murray, 2016"
2016,SAC,Marquese Chriss,Washington,1,8,"Marquese Chriss, 2016"
2016,TOR,Jakob Poeltl,Utah,1,9,"Jakob Poeltl, 2016"
2016,MIL,Thon Maker,No US College,1,10,"Thon Maker, 2016"
2016,ORL,Domantas Sabonis,Gonzaga,1,11,"Domantas Sabonis, 2016"
2016,UTA,Taurean Prince,Baylor,1,12,"Taurean Prince, 2016"
2016,PHO,Georgios Papagiannis,No US College,1,13,"Georgios Papagiannis, 2016"
2016,CHI,Denzel Valentine,Michigan State,1,14,"Denzel Valentine, 2016"
2016,DEN,Juan Hernangómez,No US College,1,15,"Juan Hernangómez, 2016"
2016,BOS,Guerschon Yabusele,No US College,1,16,"Guerschon Yabusele, 2016"
2016,MEM,Wade Baldwin,Vanderbilt,1,17,"Wade Baldwin, 2016"
2016,DET,Henry Ellenson,Marquette,1,18,"Henry Ellenson, 2016"
2016,DEN,Malik Beasley,Florida State,1,19,"Malik Beasley, 2016"
2016,IND,Caris LeVert,Michigan,1,20,"Caris LeVert, 2016"
2016,ATL,DeAndre' Bembry,Saint Joseph's,1,21,"DeAndre' Bembry, 2016"
2016,CHO,Malachi Richardson,Syracuse,1,22,"Malachi Richardson, 2016"
2016,BOS,Ante Žižić,No US College,1,23,"Ante Žižić, 2016"
2016,PHI,Timothé Luwawu-Cabarrot,No US College,1,24,"Timothé Luwawu-Cabarrot, 2016"
2016,LAC,Brice Johnson,UNC,1,25,"Brice Johnson, 2016"
2016,PHI,Furkan Korkmaz,No US College,1,26,"Furkan Korkmaz, 2016"
2016,TOR,Pascal Siakam,New Mexico State,1,27,"Pascal Siakam, 2016"
2016,PHO,Skal Labissière,Kentucky,1,28,"Skal Labissière, 2016"
2016,SAS,Dejounte Murray,Washington,1,29,"Dejounte Murray, 2016"
2016,GSW,Damian Jones,Vanderbilt,1,30,"Damian Jones, 2016"
2016,BOS,Deyonta Davis,Michigan State,2,31,"Deyonta Davis, 2016"
2016,LAL,Ivica Zubac,No US College,2,32,"Ivica Zubac, 2016"
2016,LAC,Cheick Diallo,Kansas,2,33,"Cheick Diallo, 2016"
2016,PHO,Tyler Ulis,Kentucky,2,34,"Tyler Ulis, 2016"
2016,BOS,Rade Zagorac,No US College,2,35,"Rade Zagorac, 2016"
2016,MIL,Malcolm Brogdon,Virginia,2,36,"Malcolm Brogdon, 2016"
2016,HOU,Chinanu Onuaku,Louisville,2,37,"Chinanu Onuaku, 2016"
2016,MIL,Patrick McCaw,UNLV,2,38,"Patrick McCaw, 2016"
2016,NOP,David Michineau,No US College,2,39,"David Michineau, 2016"
2016,NOP,Diamond Stone,Maryland,2,40,"Diamond Stone, 2016"
2016,ORL,Stephen Zimmerman,UNLV,2,41,"Stephen Zimmerman, 2016"
2016,UTA,Isaiah Whitehead,Seton Hall,2,42,"Isaiah Whitehead, 2016"
2016,HOU,Zhou Qi,No US College,2,43,"Zhou Qi, 2016"
2016,ATL,Isaïa Cordinier,No US College,2,44,"Isaïa Cordinier, 2016"
2016,BOS,Demetrius Jackson,Notre Dame,2,45,"Demetrius Jackson, 2016"
2016,DAL,A.J. Hammons,Purdue,2,46,"A.J. Hammons, 2016"
2016,ORL,Jake Layman,Maryland,2,47,"Jake Layman, 2016"
2016,CHI,Paul Zipser,No US College,2,48,"Paul Zipser, 2016"
2016,DET,Michael Gbinije,Syracuse,2,49,"Michael Gbinije, 2016"
2016,IND,Georges Niang,Iowa State,2,50,"Georges Niang, 2016"
2016,BOS,Ben Bentil,Providence,2,51,"Ben Bentil, 2016"
2016,UTA,Joel Bolomboy,Weber State,2,52,"Joel Bolomboy, 2016"
2016,DEN,Petr Cornelie,No US College,2,53,"Petr Cornelie, 2016"
2016,ATL,Kay Felder,Oakland,2,54,"Kay Felder, 2016"
2016,BRK,Marcus Paige,UNC,2,55,"Marcus Paige, 2016"
2016,DEN,Daniel Hamilton,UConn,2,56,"Daniel Hamilton, 2016"
2016,MEM,Wang Zhelin,No US College,2,57,"Wang Zhelin, 2016"
2016,BOS,Abdel Nader,Iowa State,2,58,"Abdel Nader, 2016"
2016,SAC,Isaiah Cousins,Oklahoma,2,59,"Isaiah Cousins, 2016"
2016,UTA,Tyrone Wallace,California,2,60,"Tyrone Wallace, 2016"
2017,PHI,Markelle Fultz,Washington,1,1,"Markelle Fultz, 2017"
2017,LAL,Lonzo Ball,UCLA,1,2,"Lonzo Ball, 2017"
2017,BOS,Jayson Tatum,Duke,1,3,"Jayson Tatum, 2017"
2017,PHO,Josh Jackson,Kansas,1,4,"Josh Jackson, 2017"
2017,SAC,De'Aaron Fox,Kentucky,1,5,"De'Aaron Fox, 2017"
2017,ORL,Jonathan Isaac,Florida State,1,6,"Jonathan Isaac, 2017"
2017,MIN,Lauri Markkanen,Arizona,1,7,"Lauri Markkanen, 2017"
2017,NYK,Frank Ntilikina,No US College,1,8,"Frank Ntilikina, 2017"
2017,DAL,Dennis Smith Jr.,NC State,1,9,"Dennis Smith Jr., 2017"
2017,SAC,Zach Collins,Gonzaga,1,10,"Zach Collins, 2017"
2017,CHO,Malik Monk,Kentucky,1,11,"Malik Monk, 2017"
2017,DET,Luke Kennard,Duke,1,12,"Luke Kennard, 2017"
2017,DEN,Donovan Mitchell,Louisville,1,13,"Donovan Mitchell, 2017"
2017,MIA,Bam Adebayo,Kentucky,1,14,"Bam Adebayo, 2017"
2017,POR,Justin Jackson,UNC,1,15,"Justin Jackson, 2017"
2017,CHI,Justin Patton,Creighton,1,16,"Justin Patton, 2017"
2017,MIL,D.J. Wilson,Michigan,1,17,"D.J. Wilson, 2017"
2017,IND,T.J. Leaf,UCLA,1,18,"T.J. Leaf, 2017"
2017,ATL,John Collins,Wake Forest,1,19,"John Collins, 2017"
2017,POR,Harry Giles,Duke,1,20,"Harry Giles, 2017"
2017,OKC,Terrance Ferguson,No US College,1,21,"Terrance Ferguson, 2017"
2017,BRK,Jarrett Allen,Texas,1,22,"Jarrett Allen, 2017"
2017,TOR,OG Anunoby,Indiana,1,23,"OG Anunoby, 2017"
2017,UTA,Tyler Lydon,Syracuse,1,24,"Tyler Lydon, 2017"
2017,ORL,Anžejs Pasečņiks,No US College,1,25,"Anžejs Pasečņiks, 2017"
2017,POR,Caleb Swanigan,Purdue,1,26,"Caleb Swanigan, 2017"
2017,BRK,Kyle Kuzma,Utah,1,27,"Kyle Kuzma, 2017"
2017,LAL,Tony Bradley,UNC,1,28,"Tony Bradley, 2017"
2017,SAS,Derrick White,Colorado,1,29,"Derrick White, 2017"
2017,UTA,Josh Hart,Villanova,1,30,"Josh Hart, 2017"
2017,CHO,Frank Jackson,Duke,2,31,"Frank Jackson, 2017"
2017,PHO,Davon Reed,Miami (FL),2,32,"Davon Reed, 2017"
2017,ORL,Wesley Iwundu,Kansas State,2,33,"Wesley Iwundu, 2017"
2017,SAC,Frank Mason III,Kansas,2,34,"Frank Mason III, 2017"
2017,ORL,Ivan Rabb,California,2,35,"Ivan Rabb, 2017"
2017,PHI,Jonah Bolden,No US College,2,36,"Jonah Bolden, 2017"
2017,BOS,Semi Ojeleye,SMU,2,37,"Semi Ojeleye, 2017"
2017,CHI,Jordan Bell,Oregon,2,38,"Jordan Bell, 2017"
2017,PHI,Jawun Evans,Oklahoma State,2,39,"Jawun Evans, 2017"
2017,NOP,Dwayne Bacon,Florida State,2,40,"Dwayne Bacon, 2017"
2017,ATL,Tyler Dorsey,Oregon,2,41,"Tyler Dorsey, 2017"
2017,UTA,Thomas Bryant,Indiana,2,42,"Thomas Bryant, 2017"
2017,HOU,Isaiah Hartenstein,No US College,2,43,"Isaiah Hartenstein, 2017"
2017,NYK,Damyean Dotson,Oregon,2,44,"Damyean Dotson, 2017"
2017,HOU,Dillon Brooks,Oregon,2,45,"Dillon Brooks, 2017"
2017,PHI,Sterling Brown,SMU,2,46,"Sterling Brown, 2017"
2017,IND,Ike Anigbogu,UCLA,2,47,"Ike Anigbogu, 2017"
2017,MIL,Sindarius Thornwell,South Carolina,2,48,"Sindarius Thornwell, 2017"
2017,DEN,Vlatko Čančar,No US College,2,49,"Vlatko Čančar, 2017"
2017,PHI,Mathias Lessort,No US College,2,50,"Mathias Lessort, 2017"
2017,DEN,Monte Morris,Iowa State,2,51,"Monte Morris, 2017"
2017,NOP,Edmond Sumner,Xavier,2,52,"Edmond Sumner, 2017"
2017,BOS,Kadeem Allen,Arizona,2,53,"Kadeem Allen, 2017"
2017,PHO,Alec Peters,Valparaiso,2,54,"Alec Peters, 2017"
2017,UTA,Nigel Williams-Goss,Gonzaga,2,55,"Nigel Williams-Goss, 2017"
2017,BOS,Jabari Bird,California,2,56,"Jabari Bird, 2017"
2017,BRK,Sasha Vezenkov,No US College,2,57,"Sasha Vezenkov, 2017"
2017,NYK,Ognjen Jaramaz,No US College,2,58,"Ognjen Jaramaz, 2017"
2017,SAS,Jaron Blossomgame,Clemson,2,59,"Jaron Blossomgame, 2017"
2017,ATL,Alpha Kaba,No US College,2,60,"Alpha Kaba, 2017"
2018,PHO,Deandre Ayton,Arizona,1,1,"Deandre Ayton, 2018"
2018,SAC,Marvin Bagley III,Duke,1,2,"Marvin Bagley III, 2018"
2018,ATL,Luka Dončić,No US College,1,3,"Luka Dončić, 2018"
2018,MEM,Jaren Jackson Jr.,Michigan State,1,4,"Jaren Jackson Jr., 2018"
2018,DAL,Trae Young,Oklahoma,1,5,"Trae Young, 2018"
2018,ORL,Mo Bamba,Texas,1,6,"Mo Bamba, 2018"
2018,CHI,Wendell Carter Jr.,Duke,1,7,"Wendell Carter Jr., 2018"
2018,CLE,Collin Sexton,Alabama,1,8,"Collin Sexton, 2018"
2018,NYK,Kevin Knox,Kentucky,1,9,"Kevin Knox, 2018"
2018,PHI,Mikal Bridges,Villanova,1,10,"Mikal Bridges, 2018"
2018,CHO,Shai Gilgeous-Alexander,Kentucky,1,11,"Shai Gilgeous-Alexander, 2018"
2018,LAC,Miles Bridges,Michigan State,1,12,"Miles Bridges, 2018"
2018,LAC,Jerome Robinson,Boston College,1,13,"Jerome Robinson, 2018"
2018,DEN,Michael Porter Jr.,Missouri,1,14,"Michael Porter Jr., 2018"
2018,WAS,Troy Brown Jr.,Oregon,1,15,"Troy Brown Jr., 2018"
2018,PHO,Zhaire Smith,Texas Tech,1,16,"Zhaire Smith, 2018"
2018,MIL,Donte DiVincenzo,Villanova,1,17,"Donte DiVincenzo, 2018"
2018,SAS,Lonnie Walker,Miami (FL),1,18,"Lonnie Walker, 2018"
2018,ATL,Kevin Huerter,Maryland,1,19,"Kevin Huerter, 2018"
2018,MIN,Josh Okogie,Georgia Tech,1,20,"Josh Okogie, 2018"
2018,UTA,Grayson Allen,Duke,1,21,"Grayson Allen, 2018"
2018,CHI,Chandler Hutchison,Boise State,1,22,"Chandler Hutchison, 2018"
2018,IND,Aaron Holiday,UCLA,1,23,"Aaron Holiday, 2018"
2018,POR,Anfernee Simons,No US College,1,24,"Anfernee Simons, 2018"
2018,LAL,Moritz Wagner,Michigan,1,25,"Moritz Wagner, 2018"
2018,PHI,Landry Shamet,Wichita State,1,26,"Landry Shamet, 2018"
2018,BOS,Robert Williams,Texas A&M,1,27,"Robert Williams, 2018"
2018,GSW,Jacob Evans,Cincinnati,1,28,"Jacob Evans, 2018"
2018,BRK,Džanan Musa,No US College,1,29,"Džanan Musa, 2018"
2018,ATL,Omari Spellman,Villanova,1,30,"Omari Spellman, 2018"
2018,PHO,Elie Okobo,No US College,2,31,"Elie Okobo, 2018"
2018,MEM,Jevon Carter,West Virginia,2,32,"Jevon Carter, 2018"
2018,DAL,Jalen Brunson,Villanova,2,33,"Jalen Brunson, 2018"
2018,ATL,Devonte' Graham,Kansas,2,34,"Devonte' Graham, 2018"
2018,ORL,Melvin Frazier,Tulane,2,35,"Melvin Frazier, 2018"
2018,NYK,Mitchell Robinson,No US College,2,36,"Mitchell Robinson, 2018"
2018,SAC,Gary Trent Jr.,Duke,2,37,"Gary Trent Jr., 2018"
2018,PHI,Khyri Thomas,Creighton,2,38,"Khyri Thomas, 2018"
2018,PHI,Isaac Bonga,No US College,2,39,"Isaac Bonga, 2018"
2018,BRK,Rodions Kurucs,No US College,2,40,"Rodions Kurucs, 2018"
2018,ORL,Jarred Vanderbilt,Kentucky,2,41,"Jarred Vanderbilt, 2018"
2018,DET,Bruce Brown,Miami (FL),2,42,"Bruce Brown, 2018"
2018,DEN,Justin Jackson,Maryland,2,43,"Justin Jackson, 2018"
2018,WAS,Issuf Sanon,No US College,2,44,"Issuf Sanon, 2018"
2018,BRK,Hamidou Diallo,Kentucky,2,45,"Hamidou Diallo, 2018"
2018,HOU,De'Anthony Melton,USC,2,46,"De'Anthony Melton, 2018"
2018,LAL,Sviatoslav Mykhailiuk,Kansas,2,47,"Sviatoslav Mykhailiuk, 2018"
2018,MIN,Keita Bates-Diop,Ohio State,2,48,"Keita Bates-Diop, 2018"
2018,SAS,Chimezie Metu,USC,2,49,"Chimezie Metu, 2018"
2018,IND,Alize Johnson,Missouri State,2,50,"Alize Johnson, 2018"
2018,NOP,Tony Carr,Penn State,2,51,"Tony Carr, 2018"
2018,UTA,Vince Edwards,Purdue,2,52,"Vince Edwards, 2018"
2018,OKC,Devon Hall,Virginia,2,53,"Devon Hall, 2018"
2018,DAL,Shake Milton,SMU,2,54,"Shake Milton, 2018"
2018,CHO,Arnoldas Kulboka,No US College,2,55,"Arnoldas Kulboka, 2018"
2018,PHI,Ray Spalding,Louisville,2,56,"Ray Spalding, 2018"
2018,OKC,Kevin Hervey,UT Arlington,2,57,"Kevin Hervey, 2018"
2018,DEN,Thomas Welsh,UCLA,2,58,"Thomas Welsh, 2018"
2018,PHO,George King,Colorado,2,59,"George King, 2018"
2018,PHI,Kostas Antetokounmpo,Dayton,2,60,"Kostas Antetokounmpo, 2018"
2019,NOP,Zion Williamson,Duke,1,1,"Zion Williamson, 2019"
2019,MEM,Ja Morant,Murray State,1,2,"Ja Morant, 2019"
2019,NYK,RJ Barrett,Duke,1,3,"RJ Barrett, 2019"
2019,LAL,De'Andre Hunter,Virginia,1,4,"De'Andre Hunter, 2019"
2019,CLE,Darius Garland,Vanderbilt,1,5,"Darius Garland, 2019"
2019,PHO,Jarrett Culver,Texas Tech,1,6,"Jarrett Culver, 2019"
2019,CHI,Coby White,UNC,1,7,"Coby White, 2019"
2019,ATL,Jaxson Hayes,Texas,1,8,"Jaxson Hayes, 2019"
2019,WAS,Rui Hachimura,Gonzaga,1,9,"Rui Hachimura, 2019"
2019,ATL,Cam Reddish,Duke,1,10,"Cam Reddish, 2019"
2019,MIN,Cameron Johnson,UNC,1,11,"Cameron Johnson, 2019"
2019,CHO,P.J. Washington,Kentucky,1,12,"P.J. Washington, 2019"
2019,MIA,Tyler Herro,Kentucky,1,13,"Tyler Herro, 2019"
2019,BOS,Romeo Langford,Indiana,1,14,"Romeo Langford, 2019"
2019,DET,Sekou Doumbouya,No US College,1,15,"Sekou Doumbouya, 2019"
2019,ORL,Chuma Okeke,Auburn,1,16,"Chuma Okeke, 2019"
2019,BRK,Nickeil Alexander-Walker,Virginia Tech,1,17,"Nickeil Alexander-Walker, 2019"
2019,IND,Goga Bitadze,No US College,1,18,"Goga Bitadze, 2019"
2019,SAS,Luka Šamanić,No US College,1,19,"Luka Šamanić, 2019"
2019,BOS,Matisse Thybulle,Washington,1,20,"Matisse Thybulle, 2019"
2019,OKC,Brandon Clarke,Gonzaga,1,21,"Brandon Clarke, 2019"
2019,BOS,Grant Williams,Tennessee,1,22,"Grant Williams, 2019"
2019,UTA,Darius Bazley,No US College,1,23,"Darius Bazley, 2019"
2019,PHI,Ty Jerome,Virginia,1,24,"Ty Jerome, 2019"
2019,POR,Nassir Little,UNC,1,25,"Nassir Little, 2019"
2019,CLE,Dylan Windler,Belmont,1,26,"Dylan Windler, 2019"
2019,BRK,Mfiondu Kabengele,Florida State,1,27,"Mfiondu Kabengele, 2019"
2019,GSW,Jordan Poole,Michigan,1,28,"Jordan Poole, 2019"
2019,SAS,Keldon Johnson,Kentucky,1,29,"Keldon Johnson, 2019"
2019,MIL,Kevin Porter Jr.,USC,1,30,"Kevin Porter Jr., 2019"
2019,BRK,Nicolas Claxton,Georgia,2,31,"Nicolas Claxton, 2019"
2019,PHO,KZ Okpala,Stanford,2,32,"KZ Okpala, 2019"
2019,PHI,Carsen Edwards,Purdue,2,33,"Carsen Edwards, 2019"
2019,PHI,Bruno Fernando,Maryland,2,34,"Bruno Fernando, 2019"
2019,ATL,Didi Louzada,No US College,2,35,"Didi Louzada, 2019"
2019,CHO,Cody Martin,Nevada,2,36,"Cody Martin, 2019"
2019,DAL,Deividas Sirvydis,No US College,2,37,"Deividas Sirvydis, 2019"
2019,CHI,Daniel Gafford,Arkansas,2,38,"Daniel Gafford, 2019"
2019,NOP,Alen Smailagić,No US College,2,39,"Alen Smailagić, 2019"
2019,SAC,Justin James,Wyoming,2,40,"Justin James, 2019"
2019,GSW,Eric Paschall,Villanova,2,41,"Eric Paschall, 2019"
2019,PHI,Admiral Schofield,Tennessee,2,42,"Admiral Schofield, 2019"
2019,MIN,Jaylen Nowell,Washington,2,43,"Jaylen Nowell, 2019"
2019,MIA,Bol Bol,Oregon,2,44,"Bol Bol, 2019"
2019,DET,Isaiah Roby,Nebraska,2,45,"Isaiah Roby, 2019"
2019,ORL,Talen Horton-Tucker,Iowa State,2,46,"Talen Horton-Tucker, 2019"
2019,SAC,Ignas Brazdeikis,Michigan,2,47,"Ignas Brazdeikis, 2019"
2019,LAC,Terance Mann,Florida State,2,48,"Terance Mann, 2019"
2019,SAS,Quinndary Weatherspoon,Mississippi State,2,49,"Quinndary Weatherspoon, 2019"
2019,IND,Jarrell Brantley,College of Charleston,2,50,"Jarrell Brantley, 2019"
2019,BOS,Tremont Waters,LSU,2,51,"Tremont Waters, 2019"
2019,CHO,Jalen McDaniels,San Diego State,2,52,"Jalen McDaniels, 2019"
2019,UTA,Justin Wright-Foreman,Hofstra,2,53,"Justin Wright-Foreman, 2019"
2019,PHI,Marial Shayok,Iowa State,2,54,"Marial Shayok, 2019"
2019,NYK,Kyle Guy,Virginia,2,55,"Kyle Guy, 2019"
2019,LAC,Jaylen Hands,UCLA,2,56,"Jaylen Hands, 2019"
2019,NOP,Jordan Bone,Tennessee,2,57,"Jordan Bone, 2019"
2019,GSW,Miye Oni,Yale,2,58,"Miye Oni, 2019"
2019,TOR,Dewan Hernandez,Miami (FL),2,59,"Dewan Hernandez, 2019"
2019,SAC,Vanja Marinković,No US College,2,60,"Vanja Marinković, 2019"
2020,MIN,Anthony Edwards,Georgia,1,1,"Anthony Edwards, 2020"
2020,GSW,James Wiseman,Memphis,1,2,"James Wiseman, 2020"
2020,CHO,LaMelo Ball,No US College,1,3,"LaMelo Ball, 2020"
2020,CHI,Patrick Williams,Florida State,1,4,"Patrick Williams, 2020"
2020,CLE,Isaac Okoro,Auburn,1,5,"Isaac Okoro, 2020"
2020,ATL,Onyeka Okongwu,USC,1,6,"Onyeka Okongwu, 2020"
2020,DET,Killian Hayes,No US College,1,7,"Killian Hayes, 2020"
2020,NYK,Obi Toppin,Dayton,1,8,"Obi Toppin, 2020"
2020,WAS,Deni Avdija,No US College,1,9,"Deni Avdija, 2020"
2020,PHO,Jalen Smith,Maryland,1,10,"Jalen Smith, 2020"
2020,SAS,Devin Vassell,Florida State,1,11,"Devin Vassell, 2020"
2020,SAC,Tyrese Haliburton,Iowa State,1,12,"Tyrese Haliburton, 2020"
2020,NOP,Kira Lewis Jr.,Alabama,1,13,"Kira Lewis Jr., 2020"
2020,BOS,Aaron Nesmith,Vanderbilt,1,14,"Aaron Nesmith, 2020"
2020,ORL,Cole Anthony,UNC,1,15,"Cole Anthony, 2020"
2020,POR,Isaiah Stewart,Washington,1,16,"Isaiah Stewart, 2020"
2020,MIN,Aleksej Pokusevski,No US College,1,17,"Aleksej Pokusevski, 2020"
2020,DAL,Josh Green,Arizona,1,18,"Josh Green, 2020"
2020,BRK,Saddiq Bey,Villanova,1,19,"Saddiq Bey, 2020"
2020,MIA,Precious Achiuwa,Memphis,1,20,"Precious Achiuwa, 2020"
2020,PHI,Tyrese Maxey,Kentucky,1,21,"Tyrese Maxey, 2020"
2020,DEN,Zeke Nnaji,Arizona,1,22,"Zeke Nnaji, 2020"
2020,NYK,Leandro Bolmaro,No US College,1,23,"Leandro Bolmaro, 2020"
2020,MIL,R.J. Hampton,No US College,1,24,"R.J. Hampton, 2020"
2020,OKC,Immanuel Quickley,Kentucky,1,25,"Immanuel Quickley, 2020"
2020,BOS,Payton Pritchard,Oregon,1,26,"Payton Pritchard, 2020"
2020,UTA,Udoka Azubuike,Kansas,1,27,"Udoka Azubuike, 2020"
2020,LAL,Jaden McDaniels,Washington,1,28,"Jaden McDaniels, 2020"
2020,TOR,Malachi Flynn,San Diego State,1,29,"Malachi Flynn, 2020"
2020,BOS,Desmond Bane,TCU,1,30,"Desmond Bane, 2020"
2020,DAL,Tyrell Terry,Stanford,2,31,"Tyrell Terry, 2020"
2020,CHO,Vernon Carey Jr.,Duke,2,32,"Vernon Carey Jr., 2020"
2020,MIN,Daniel Oturu,Minnesota,2,33,"Daniel Oturu, 2020"
2020,PHI,Théo Maledon,No US College,2,34,"Théo Maledon, 2020"
2020,SAC,Xavier Tillman Sr.,Michigan State,2,35,"Xavier Tillman Sr., 2020"
2020,PHI,Tyler Bey,Colorado,2,36,"Tyler Bey, 2020"
2020,WAS,Vit Krejci,No US College,2,37,"Vit Krejci, 2020"
2020,UTA,Saben Lee,Vanderbilt,2,38,"Saben Lee, 2020"
2020,NOP,Elijah Hughes,Syracuse,2,39,"Elijah Hughes, 2020"
2020,MEM,Robert Woodard,Mississippi State,2,40,"Robert Woodard, 2020"
2020,SAS,Tre Jones,Duke,2,41,"Tre Jones, 2020"
2020,NOP,Nick Richards,Kentucky,2,42,"Nick Richards, 2020"
2020,SAC,Jahmi'us Ramsey,Texas Tech,2,43,"Jahmi'us Ramsey, 2020"
2020,CHI,Marko Simonovic,No US College,2,44,"Marko Simonovic, 2020"
2020,MIL,Jordan Nwora,Louisville,2,45,"Jordan Nwora, 2020"
2020,POR,CJ Elleby,Washington State,2,46,"CJ Elleby, 2020"
2020,BOS,Yam Madar,No US College,2,47,"Yam Madar, 2020"
2020,GSW,Nico Mannion,Arizona,2,48,"Nico Mannion, 2020"
2020,PHI,Isaiah Joe,Arkansas,2,49,"Isaiah Joe, 2020"
2020,ATL,Skylar Mays,LSU,2,50,"Skylar Mays, 2020"
2020,GSW,Justinian Jessup,Boise State,2,51,"Justinian Jessup, 2020"
2020,SAC,Kenyon Martin Jr.,No US College,2,52,"Kenyon Martin Jr., 2020"
2020,OKC,Cassius Winston,Michigan State,2,53,"Cassius Winston, 2020"
2020,IND,Cassius Stanley,Duke,2,54,"Cassius Stanley, 2020"
2020,BRK,Jay Scrubb,John A. Logan College,2,55,"Jay Scrubb, 2020"
2020,CHO,Grant Riller,College of Charleston,2,56,"Grant Riller, 2020"
2020,LAC,Reggie Perry,Mississippi State,2,57,"Reggie Perry, 2020"
2020,PHI,Paul Reed,DePaul,2,58,"Paul Reed, 2020"
2020,TOR,Jalen Harris,Nevada,2,59,"Jalen Harris, 2020"
2020,NOP,Sam Merrill,Utah State University,2,60,"Sam Merrill, 2020"
